EL10_2_Chr1	9400000	9500000	492
EL10_2_Chr1	9500000	9600000	463
EL10_2_Chr1	9600000	9700000	248
EL10_2_Chr1	9700000	9800000	.
EL10_2_Chr1	9800000	9900000	.
EL10_2_Chr1	9900000	10000000	.
EL10_2_Chr1	10000000	10100000	.
EL10_2_Chr1	10100000	10200000	.
EL10_2_Chr1	10200000	10300000	953
EL10_2_Chr1	10300000	10400000	488
EL10_2_Chr1	10400000	10500000	2331
EL10_2_Chr1	10500000	10600000	363
EL10_2_Chr1	10600000	10700000	899
EL10_2_Chr1	10700000	10800000	.
EL10_2_Chr1	10800000	10900000	154
EL10_2_Chr1	10900000	11000000	243
EL10_2_Chr1	11000000	11100000	1967
EL10_2_Chr1	11100000	11200000	240
EL10_2_Chr1	11200000	11300000	682
EL10_2_Chr1	11300000	11400000	1145
EL10_2_Chr1	11400000	11500000	687
EL10_2_Chr1	11500000	11600000	790
EL10_2_Chr1	11600000	11700000	148
EL10_2_Chr1	11700000	11800000	857
EL10_2_Chr1	11800000	11900000	.
EL10_2_Chr1	11900000	12000000	.
EL10_2_Chr1	12000000	12100000	.
EL10_2_Chr1	12100000	12200000	.
EL10_2_Chr1	12200000	12300000	.
EL10_2_Chr1	12300000	12400000	511
EL10_2_Chr1	12400000	12500000	402
EL10_2_Chr1	12500000	12600000	.
EL10_2_Chr1	12600000	12700000	487
EL10_2_Chr1	12700000	12800000	.
EL10_2_Chr1	12800000	12900000	889
EL10_2_Chr1	12900000	13000000	1920
EL10_2_Chr1	13000000	13100000	1763
EL10_2_Chr1	13100000	13200000	1857
EL10_2_Chr1	13200000	13300000	.
EL10_2_Chr1	13300000	13400000	453
EL10_2_Chr1	13400000	13500000	996
EL10_2_Chr1	13500000	13600000	385
EL10_2_Chr1	13600000	13700000	379
EL10_2_Chr1	13700000	13800000	.
EL10_2_Chr1	13800000	13900000	.
EL10_2_Chr1	13900000	14000000	.
EL10_2_Chr1	14000000	14100000	.
EL10_2_Chr1	14100000	14200000	.
EL10_2_Chr1	14200000	14300000	.
EL10_2_Chr1	14300000	14400000	.
EL10_2_Chr1	14400000	14500000	.
EL10_2_Chr1	14500000	14600000	.
EL10_2_Chr1	14600000	14700000	490
EL10_2_Chr1	14700000	14800000	276
EL10_2_Chr1	14800000	14900000	1318
EL10_2_Chr1	14900000	15000000	.
EL10_2_Chr1	15000000	15100000	1168
EL10_2_Chr1	15100000	15200000	72
EL10_2_Chr1	15200000	15300000	.
EL10_2_Chr1	15300000	15400000	956
EL10_2_Chr1	15400000	15500000	1101
EL10_2_Chr1	15500000	15600000	560
EL10_2_Chr1	15600000	15700000	770
EL10_2_Chr1	15700000	15800000	764
EL10_2_Chr1	15800000	15900000	128
EL10_2_Chr1	15900000	16000000	.
EL10_2_Chr1	16000000	16100000	431
EL10_2_Chr1	16100000	16200000	762
EL10_2_Chr1	16200000	16300000	318
EL10_2_Chr1	16300000	16400000	1613
EL10_2_Chr1	16400000	16500000	1093
EL10_2_Chr1	16500000	16600000	1031
EL10_2_Chr1	16600000	16700000	.
EL10_2_Chr1	16700000	16800000	1318
EL10_2_Chr1	16800000	16900000	168
EL10_2_Chr1	16900000	17000000	1260
EL10_2_Chr1	17000000	17100000	1179
EL10_2_Chr1	17100000	17200000	543
EL10_2_Chr1	17200000	17300000	968
EL10_2_Chr1	17300000	17400000	1066
EL10_2_Chr1	17400000	17500000	1974
EL10_2_Chr1	17500000	17600000	2029
EL10_2_Chr1	17600000	17700000	209
EL10_2_Chr1	17700000	17800000	1051
EL10_2_Chr1	17800000	17900000	.
EL10_2_Chr1	17900000	18000000	.
EL10_2_Chr1	18000000	18100000	2088
EL10_2_Chr1	18100000	18200000	109
EL10_2_Chr1	18200000	18300000	763
EL10_2_Chr1	18300000	18400000	753
EL10_2_Chr1	18400000	18500000	490
EL10_2_Chr1	18500000	18600000	1565
EL10_2_Chr1	18600000	18700000	1307
EL10_2_Chr1	18700000	18800000	.
EL10_2_Chr1	18800000	18900000	2065
EL10_2_Chr1	18900000	19000000	616
EL10_2_Chr1	19000000	19100000	1856
EL10_2_Chr1	19100000	19200000	2926
EL10_2_Chr1	19200000	19300000	1181
EL10_2_Chr1	19300000	19400000	.
EL10_2_Chr1	19400000	19500000	886
EL10_2_Chr1	19500000	19600000	930
EL10_2_Chr1	19600000	19700000	1912
EL10_2_Chr1	19700000	19800000	1266
EL10_2_Chr1	19800000	19900000	.
EL10_2_Chr1	19900000	20000000	973
EL10_2_Chr1	20000000	20100000	203
EL10_2_Chr1	20100000	20200000	886
EL10_2_Chr1	20200000	20300000	1656
EL10_2_Chr1	20300000	20400000	1383
EL10_2_Chr1	20400000	20500000	544
EL10_2_Chr1	20500000	20600000	339
EL10_2_Chr1	20600000	20700000	879
EL10_2_Chr1	20700000	20800000	957
EL10_2_Chr1	20800000	20900000	349
EL10_2_Chr1	20900000	21000000	1627
EL10_2_Chr1	21000000	21100000	477
EL10_2_Chr1	21100000	21200000	98
EL10_2_Chr1	21200000	21300000	.
EL10_2_Chr1	21300000	21400000	.
EL10_2_Chr1	21400000	21500000	925
EL10_2_Chr1	21500000	21600000	.
EL10_2_Chr1	21600000	21700000	517
EL10_2_Chr1	21700000	21800000	396
EL10_2_Chr1	21800000	21900000	.
EL10_2_Chr1	21900000	22000000	1427
EL10_2_Chr1	22000000	22100000	942
EL10_2_Chr1	22100000	22200000	782
EL10_2_Chr1	22200000	22300000	1055
EL10_2_Chr1	22300000	22400000	1392
EL10_2_Chr1	22400000	22500000	401
EL10_2_Chr1	22500000	22600000	.
EL10_2_Chr1	22600000	22700000	.
EL10_2_Chr1	22700000	22800000	609
EL10_2_Chr1	22800000	22900000	1048
EL10_2_Chr1	22900000	23000000	247
EL10_2_Chr1	23000000	23100000	1636
EL10_2_Chr1	23100000	23200000	388
EL10_2_Chr1	23200000	23300000	.
EL10_2_Chr1	23300000	23400000	907
EL10_2_Chr1	23400000	23500000	496
EL10_2_Chr1	23500000	23600000	632
EL10_2_Chr1	23600000	23700000	.
EL10_2_Chr1	23700000	23800000	614
EL10_2_Chr1	23800000	23900000	1109
EL10_2_Chr1	23900000	24000000	1232
EL10_2_Chr1	24000000	24100000	551
EL10_2_Chr1	24100000	24200000	.
EL10_2_Chr1	24200000	24300000	2165
EL10_2_Chr1	24300000	24400000	673
EL10_2_Chr1	24400000	24500000	723
EL10_2_Chr1	24500000	24600000	1181
EL10_2_Chr1	24600000	24700000	651
EL10_2_Chr1	24700000	24800000	.
EL10_2_Chr1	24800000	24900000	345
EL10_2_Chr1	24900000	25000000	1059
EL10_2_Chr1	25000000	25100000	452
EL10_2_Chr1	25100000	25200000	.
EL10_2_Chr1	25200000	25300000	1048
EL10_2_Chr1	25300000	25400000	1778
EL10_2_Chr1	25400000	25500000	.
EL10_2_Chr1	25500000	25600000	1020
EL10_2_Chr1	25600000	25700000	1116
EL10_2_Chr1	25700000	25800000	1844
EL10_2_Chr1	25800000	25900000	1339
EL10_2_Chr1	25900000	26000000	.
EL10_2_Chr1	26000000	26100000	1486
EL10_2_Chr1	26100000	26200000	139
EL10_2_Chr1	26200000	26300000	.
EL10_2_Chr1	26300000	26400000	457
EL10_2_Chr1	26400000	26500000	380
EL10_2_Chr1	26500000	26600000	562
EL10_2_Chr1	26600000	26700000	713
EL10_2_Chr1	26700000	26800000	1366
EL10_2_Chr1	26800000	26900000	301
EL10_2_Chr1	26900000	27000000	449
EL10_2_Chr1	27000000	27100000	356
EL10_2_Chr1	27100000	27200000	689
EL10_2_Chr1	27200000	27300000	.
EL10_2_Chr1	27300000	27400000	1806
EL10_2_Chr1	27400000	27500000	1163
EL10_2_Chr1	27500000	27600000	1279
EL10_2_Chr1	27600000	27700000	529
EL10_2_Chr1	27700000	27800000	.
EL10_2_Chr1	27800000	27900000	.
EL10_2_Chr1	27900000	28000000	.
EL10_2_Chr1	28000000	28100000	.
EL10_2_Chr1	28100000	28200000	.
EL10_2_Chr1	28200000	28300000	.
EL10_2_Chr1	28300000	28400000	526
EL10_2_Chr1	28400000	28500000	901
EL10_2_Chr1	28500000	28600000	916
EL10_2_Chr1	28600000	28700000	487
EL10_2_Chr1	28700000	28800000	1071
EL10_2_Chr1	28800000	28900000	.
EL10_2_Chr1	28900000	29000000	601
EL10_2_Chr1	29000000	29100000	821
EL10_2_Chr1	29100000	29200000	.
EL10_2_Chr1	29200000	29300000	838
EL10_2_Chr1	29300000	29400000	1014
EL10_2_Chr1	29400000	29500000	818
EL10_2_Chr1	29500000	29600000	1103
EL10_2_Chr1	29600000	29700000	.
EL10_2_Chr1	29700000	29800000	.
EL10_2_Chr1	29800000	29900000	545
EL10_2_Chr1	29900000	30000000	531
EL10_2_Chr1	30000000	30100000	480
EL10_2_Chr1	30100000	30200000	857
EL10_2_Chr1	30200000	30300000	579
EL10_2_Chr1	30300000	30400000	2526
EL10_2_Chr1	30400000	30500000	575
EL10_2_Chr1	30500000	30600000	619
EL10_2_Chr1	30600000	30700000	392
EL10_2_Chr1	30700000	30800000	611
EL10_2_Chr1	30800000	30900000	410
EL10_2_Chr1	30900000	31000000	611
EL10_2_Chr1	31000000	31100000	1887
EL10_2_Chr1	31100000	31200000	1231
EL10_2_Chr1	31200000	31300000	724
EL10_2_Chr1	31300000	31400000	1356
EL10_2_Chr1	31400000	31500000	1158
EL10_2_Chr1	31500000	31600000	422
EL10_2_Chr1	31600000	31700000	134
EL10_2_Chr1	31700000	31800000	2825
EL10_2_Chr1	31800000	31900000	.
EL10_2_Chr1	31900000	32000000	155
EL10_2_Chr1	32000000	32100000	878
EL10_2_Chr1	32100000	32200000	1742
EL10_2_Chr1	32200000	32300000	324
EL10_2_Chr1	32300000	32400000	1731
EL10_2_Chr1	32400000	32500000	415
EL10_2_Chr1	32500000	32600000	1503
EL10_2_Chr1	32600000	32700000	1033
EL10_2_Chr1	32700000	32800000	179
EL10_2_Chr1	32800000	32900000	789
EL10_2_Chr1	32900000	33000000	1032
EL10_2_Chr1	33000000	33100000	469
EL10_2_Chr1	33100000	33200000	1301
EL10_2_Chr1	33200000	33300000	1921
EL10_2_Chr1	33300000	33400000	925
EL10_2_Chr1	33400000	33500000	841
EL10_2_Chr1	33500000	33600000	366
EL10_2_Chr1	33600000	33700000	1287
EL10_2_Chr1	33700000	33800000	1613
EL10_2_Chr1	33800000	33900000	1629
EL10_2_Chr1	33900000	34000000	422
EL10_2_Chr1	34000000	34100000	460
EL10_2_Chr1	34100000	34200000	199
EL10_2_Chr1	34200000	34300000	509
EL10_2_Chr1	34300000	34400000	1068
EL10_2_Chr1	34400000	34500000	802
EL10_2_Chr1	34500000	34600000	1879
EL10_2_Chr1	34600000	34700000	215
EL10_2_Chr1	34700000	34800000	.
EL10_2_Chr1	34800000	34900000	.
EL10_2_Chr1	34900000	35000000	349
EL10_2_Chr1	35000000	35100000	587
EL10_2_Chr1	35100000	35200000	570
EL10_2_Chr1	35200000	35300000	523
EL10_2_Chr1	35300000	35400000	555
EL10_2_Chr1	35400000	35500000	1064
EL10_2_Chr1	35500000	35600000	1462
EL10_2_Chr1	35600000	35700000	965
EL10_2_Chr1	35700000	35800000	378
EL10_2_Chr1	35800000	35900000	1100
EL10_2_Chr1	35900000	36000000	968
EL10_2_Chr1	36000000	36100000	627
EL10_2_Chr1	36100000	36200000	200
EL10_2_Chr1	36200000	36300000	489
EL10_2_Chr1	36300000	36400000	1245
EL10_2_Chr1	36400000	36500000	1093
EL10_2_Chr1	36500000	36600000	636
EL10_2_Chr1	36600000	36700000	1378
EL10_2_Chr1	36700000	36800000	1629
EL10_2_Chr1	36800000	36900000	1204
EL10_2_Chr1	36900000	37000000	.
EL10_2_Chr1	37000000	37100000	874
EL10_2_Chr1	37100000	37200000	724
EL10_2_Chr1	37200000	37300000	177
EL10_2_Chr1	37300000	37400000	741
EL10_2_Chr1	37400000	37500000	609
EL10_2_Chr1	37500000	37600000	1331
EL10_2_Chr1	37600000	37700000	1062
EL10_2_Chr1	37700000	37800000	891
EL10_2_Chr1	37800000	37900000	837
EL10_2_Chr1	37900000	38000000	221
EL10_2_Chr1	38000000	38100000	221
EL10_2_Chr1	38100000	38200000	1729
EL10_2_Chr1	38200000	38300000	486
EL10_2_Chr1	38300000	38400000	682
EL10_2_Chr1	38400000	38500000	584
EL10_2_Chr1	38500000	38600000	.
EL10_2_Chr1	38600000	38700000	1615
EL10_2_Chr1	38700000	38800000	702
EL10_2_Chr1	38800000	38900000	954
EL10_2_Chr1	38900000	39000000	1191
EL10_2_Chr1	39000000	39100000	987
EL10_2_Chr1	39100000	39200000	2212
EL10_2_Chr1	39200000	39300000	256
EL10_2_Chr1	39300000	39400000	475
EL10_2_Chr1	39400000	39500000	1289
EL10_2_Chr1	39500000	39600000	249
EL10_2_Chr1	39600000	39700000	268
EL10_2_Chr1	39700000	39800000	620
EL10_2_Chr1	39800000	39900000	687
EL10_2_Chr1	39900000	40000000	963
EL10_2_Chr1	40000000	40100000	4249
EL10_2_Chr1	40100000	40200000	305
EL10_2_Chr1	40200000	40300000	838
EL10_2_Chr1	40300000	40400000	568
EL10_2_Chr1	40400000	40500000	350
EL10_2_Chr1	40500000	40600000	491
EL10_2_Chr1	40600000	40700000	684
EL10_2_Chr1	40700000	40800000	654
EL10_2_Chr1	40800000	40900000	1347
EL10_2_Chr1	40900000	41000000	1266
EL10_2_Chr1	41000000	41100000	1114
EL10_2_Chr1	41100000	41200000	568
EL10_2_Chr1	41200000	41300000	296
EL10_2_Chr1	41300000	41400000	990
EL10_2_Chr1	41400000	41500000	538
EL10_2_Chr1	41500000	41600000	310
EL10_2_Chr1	41600000	41700000	4156
EL10_2_Chr1	41700000	41800000	748
EL10_2_Chr1	41800000	41900000	444
EL10_2_Chr1	41900000	42000000	469
EL10_2_Chr1	42000000	42100000	1286
EL10_2_Chr1	42100000	42200000	792
EL10_2_Chr1	42200000	42300000	1445
EL10_2_Chr1	42300000	42400000	958
EL10_2_Chr1	42400000	42500000	1508
EL10_2_Chr1	42500000	42600000	339
EL10_2_Chr1	42600000	42700000	.
EL10_2_Chr1	42700000	42800000	137
EL10_2_Chr1	42800000	42900000	518
EL10_2_Chr1	42900000	43000000	1424
EL10_2_Chr1	43000000	43100000	1746
EL10_2_Chr1	43100000	43200000	3688
EL10_2_Chr1	43200000	43300000	2753
EL10_2_Chr1	43300000	43400000	672
EL10_2_Chr1	43400000	43500000	.
EL10_2_Chr1	43500000	43600000	.
EL10_2_Chr1	43600000	43700000	.
EL10_2_Chr1	43700000	43800000	685
EL10_2_Chr1	43800000	43900000	421
EL10_2_Chr1	43900000	44000000	621
EL10_2_Chr1	44000000	44100000	2051
EL10_2_Chr1	44100000	44200000	2164
EL10_2_Chr1	44200000	44300000	2773
EL10_2_Chr1	44300000	44400000	1840
EL10_2_Chr1	44400000	44500000	1657
EL10_2_Chr1	44500000	44600000	4277
EL10_2_Chr1	44600000	44700000	3324
EL10_2_Chr1	44700000	44800000	1240
EL10_2_Chr1	44800000	44900000	1040
EL10_2_Chr1	44900000	45000000	2141
EL10_2_Chr1	45000000	45100000	1132
EL10_2_Chr1	45100000	45200000	2290
EL10_2_Chr1	45200000	45300000	1976
EL10_2_Chr1	45300000	45400000	3603
EL10_2_Chr1	45400000	45500000	1521
EL10_2_Chr1	45500000	45600000	1492
EL10_2_Chr1	45600000	45700000	3558
EL10_2_Chr1	45700000	45800000	460
EL10_2_Chr1	45800000	45900000	916
EL10_2_Chr1	45900000	46000000	769
EL10_2_Chr1	46000000	46100000	1006
EL10_2_Chr1	46100000	46200000	1812
EL10_2_Chr1	46200000	46300000	1068
EL10_2_Chr1	46300000	46400000	1965
EL10_2_Chr1	46400000	46500000	2077
EL10_2_Chr1	46500000	46600000	691
EL10_2_Chr1	46600000	46700000	2346
EL10_2_Chr1	46700000	46800000	1675
EL10_2_Chr1	46800000	46900000	2871
EL10_2_Chr1	46900000	47000000	961
EL10_2_Chr1	47000000	47100000	1784
EL10_2_Chr1	47100000	47200000	2313
EL10_2_Chr1	47200000	47300000	885
EL10_2_Chr1	47300000	47400000	818
EL10_2_Chr1	47400000	47500000	1634
EL10_2_Chr1	47500000	47600000	1444
EL10_2_Chr1	47600000	47700000	1362
EL10_2_Chr1	47700000	47800000	643
EL10_2_Chr1	47800000	47900000	2178
EL10_2_Chr1	47900000	48000000	672
EL10_2_Chr1	48000000	48100000	1945
EL10_2_Chr1	48100000	48200000	2016
EL10_2_Chr1	48200000	48300000	1234
EL10_2_Chr1	48300000	48400000	1944
EL10_2_Chr1	48400000	48500000	1844
EL10_2_Chr1	48500000	48600000	2060
EL10_2_Chr1	48600000	48700000	934
EL10_2_Chr1	48700000	48800000	1098
EL10_2_Chr1	48800000	48900000	723
EL10_2_Chr1	48900000	49000000	2084
EL10_2_Chr1	49000000	49100000	356
EL10_2_Chr1	49100000	49200000	862
EL10_2_Chr1	49200000	49300000	994
EL10_2_Chr1	49300000	49400000	582
EL10_2_Chr1	49400000	49500000	2048
EL10_2_Chr1	49500000	49600000	1435
EL10_2_Chr1	49600000	49700000	2603
EL10_2_Chr1	49700000	49800000	4836
EL10_2_Chr1	49800000	49900000	2331
EL10_2_Chr1	49900000	50000000	1109
EL10_2_Chr1	50000000	50100000	1675
EL10_2_Chr1	50100000	50200000	1489
EL10_2_Chr1	50200000	50300000	3758
EL10_2_Chr1	50300000	50400000	4112
EL10_2_Chr1	50400000	50500000	3362
EL10_2_Chr1	50500000	50600000	1808
EL10_2_Chr1	50600000	50700000	904
EL10_2_Chr1	50700000	50800000	5039
EL10_2_Chr1	50800000	50900000	3168
EL10_2_Chr1	50900000	51000000	3078
EL10_2_Chr1	51000000	51100000	6287
EL10_2_Chr1	51100000	51200000	2675
EL10_2_Chr1	51200000	51300000	2701
EL10_2_Chr1	51300000	51400000	5185
EL10_2_Chr1	51400000	51500000	2349
EL10_2_Chr1	51500000	51600000	4871
EL10_2_Chr1	51600000	51700000	748
EL10_2_Chr1	51700000	51800000	1188
EL10_2_Chr1	51800000	51900000	2724
EL10_2_Chr1	51900000	52000000	5358
EL10_2_Chr1	52000000	52100000	5995
EL10_2_Chr1	52100000	52200000	4135
EL10_2_Chr1	52200000	52300000	3294
EL10_2_Chr1	52300000	52400000	2470
EL10_2_Chr1	52400000	52500000	4530
EL10_2_Chr1	52500000	52600000	3966
EL10_2_Chr1	52600000	52700000	4221
EL10_2_Chr1	52700000	52800000	4455
EL10_2_Chr1	52800000	52900000	4957
EL10_2_Chr1	52900000	53000000	2018
EL10_2_Chr1	53000000	53100000	1192
EL10_2_Chr1	53100000	53200000	2753
EL10_2_Chr1	53200000	53300000	4846
EL10_2_Chr1	53300000	53400000	1656
EL10_2_Chr1	53400000	53500000	2495
EL10_2_Chr1	53500000	53600000	2968
EL10_2_Chr1	53600000	53700000	1974
EL10_2_Chr1	53700000	53800000	3748
EL10_2_Chr1	53800000	53900000	3620
EL10_2_Chr1	53900000	54000000	1751
EL10_2_Chr1	54000000	54100000	2825
EL10_2_Chr1	54100000	54200000	3605
EL10_2_Chr1	54200000	54300000	1396
EL10_2_Chr1	54300000	54400000	3329
EL10_2_Chr1	54400000	54500000	508
EL10_2_Chr1	54500000	54600000	1873
EL10_2_Chr1	54600000	54700000	3307
EL10_2_Chr1	54700000	54800000	2891
EL10_2_Chr1	54800000	54900000	4201
EL10_2_Chr1	54900000	55000000	1910
EL10_2_Chr1	55000000	55100000	2811
EL10_2_Chr1	55100000	55200000	2290
EL10_2_Chr1	55200000	55300000	1060
EL10_2_Chr1	55300000	55400000	4860
EL10_2_Chr1	55400000	55500000	2613
EL10_2_Chr1	55500000	55600000	3837
EL10_2_Chr1	55600000	55700000	4241
EL10_2_Chr1	55700000	55800000	1985
EL10_2_Chr1	55800000	55900000	.
EL10_2_Chr1	55900000	56000000	4674
EL10_2_Chr1	56000000	56100000	3330
EL10_2_Chr1	56100000	56200000	3122
EL10_2_Chr1	56200000	56300000	1245
EL10_2_Chr1	56300000	56400000	5055
EL10_2_Chr1	56400000	56500000	4765
EL10_2_Chr1	56500000	56600000	2113
EL10_2_Chr1	56600000	56700000	4464
EL10_2_Chr1	56700000	56800000	4308
EL10_2_Chr1	56800000	56900000	1629
EL10_2_Chr1	56900000	57000000	1192
EL10_2_Chr1	57000000	57100000	991
EL10_2_Chr1	57100000	57200000	3058
EL10_2_Chr1	57200000	57300000	2435
EL10_2_Chr1	57300000	57400000	2549
EL10_2_Chr1	57400000	57500000	5013
EL10_2_Chr1	57500000	57600000	5488
EL10_2_Chr1	57600000	57700000	5555
EL10_2_Chr1	57700000	57800000	4222
EL10_2_Chr1	57800000	57900000	5210
EL10_2_Chr1	57900000	58000000	2513
EL10_2_Chr1	58000000	58100000	3391
EL10_2_Chr1	58100000	58200000	5281
EL10_2_Chr1	58200000	58300000	8758
EL10_2_Chr1	58300000	58400000	3862
EL10_2_Chr1	58400000	58500000	1595
EL10_2_Chr1	58500000	58600000	3159
EL10_2_Chr1	58600000	58700000	2728
EL10_2_Chr1	58700000	58800000	4831
EL10_2_Chr1	58800000	58900000	5519
EL10_2_Chr1	58900000	59000000	3978
EL10_2_Chr1	59000000	59100000	3541
EL10_2_Chr1	59100000	59200000	6327
EL10_2_Chr1	59200000	59300000	2963
EL10_2_Chr1	59300000	59400000	3339
EL10_2_Chr1	59400000	59500000	5456
EL10_2_Chr1	59500000	59600000	4742
EL10_2_Chr1	59600000	59700000	1767
EL10_2_Chr1	59700000	59800000	4073
EL10_2_Chr1	59800000	59900000	4180
EL10_2_Chr1	59900000	60000000	4027
EL10_2_Chr1	60000000	60100000	3297
EL10_2_Chr1	60100000	60200000	3740
EL10_2_Chr1	60200000	60300000	3421
EL10_2_Chr1	60300000	60400000	2648
EL10_2_Chr1	60400000	60500000	2762
EL10_2_Chr1	60500000	60600000	3350
EL10_2_Chr1	60600000	60700000	4045
EL10_2_Chr1	60700000	60800000	4519
EL10_2_Chr1	60800000	60900000	7446
EL10_2_Chr1	60900000	61000000	5518
EL10_2_Chr1	61000000	61100000	2223
EL10_2_Chr1	61100000	61200000	3083
EL10_2_Chr1	61200000	61300000	5319
EL10_2_Chr1	61300000	61400000	4234
EL10_2_Chr1	61400000	61500000	3117
EL10_2_Chr1	61500000	61600000	1473
EL10_2_Chr1	61600000	61700000	514
EL10_2_Chr1	61700000	61800000	3279
EL10_2_Chr1	61800000	61900000	3352
EL10_2_Chr1	61900000	62000000	1952
EL10_2_Chr1	62000000	62100000	5150
EL10_2_Chr1	62100000	62200000	2511
EL10_2_Chr1	62200000	62300000	6671
EL10_2_Chr1	62300000	62400000	5248
EL10_2_Chr1	62400000	62500000	3895
EL10_2_Chr1	62500000	62600000	4369
EL10_2_Chr1	62600000	62700000	5882
EL10_2_Chr1	62700000	62800000	5079
EL10_2_Chr1	62800000	62900000	4367
EL10_2_Chr1	62900000	63000000	4473
EL10_2_Chr1	63000000	63100000	4334
EL10_2_Chr1	63100000	63200000	5069
EL10_2_Chr1	63200000	63300000	1796
EL10_2_Chr1	63300000	63400000	.
EL10_2_Chr1	63400000	63500000	2834
EL10_2_Chr1	63500000	63600000	5036
EL10_2_Chr1	63600000	63700000	3788
EL10_2_Chr1	63700000	63800000	5775
EL10_2_Chr1	63800000	63900000	2214
EL10_2_Chr1	63900000	64000000	1798
EL10_2_Chr1	64000000	64100000	4294
EL10_2_Chr1	64100000	64200000	4393
EL10_2_Chr1	64200000	64300000	2091
EL10_2_Chr1	64300000	64339656	.
EL10_2_Chr2	0	100000	1949
EL10_2_Chr2	100000	200000	9686
EL10_2_Chr2	200000	300000	18122
EL10_2_Chr2	300000	400000	7793
EL10_2_Chr2	400000	500000	8296
EL10_2_Chr2	500000	600000	1568
EL10_2_Chr2	600000	700000	4300
EL10_2_Chr2	700000	800000	5410
